interval_from,interval_to,no2_B0_min,no2_B0_max,no2_B0_mean,no2_B0_stDev,no2_B0_sampleCount,no2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2024-07-01,2024-08-01,-4.045121841045329e-06,3.267611100454815e-05,1.7070701232044346e-05,6.241344532408485e-06,65536,29563,NUTS_SL_01m_2024.shp,SI042,2024,July,7
2024-08-01,2024-09-01,-6.964451131352689e-06,4.5419354137266055e-05,1.7421175088128683e-05,9.82552984017573e-06,65536,39994,NUTS_SL_01m_2024.shp,SI042,2024,August,8
2024-09-01,2024-10-01,-1.3601809769170359e-05,4.397687007440254e-05,1.582601984994509e-05,1.1191066033879602e-05,65536,29822,NUTS_SL_01m_2024.shp,SI042,2024,September,9
2024-10-01,2024-11-01,-3.899228431691881e-06,7.033876318018883e-05,2.965823222857021e-05,1.349734342003687e-05,65536,29563,NUTS_SL_01m_2024.shp,SI042,2024,October,10
2024-11-01,2024-12-01,1.3091588698443957e-05,5.6776509154587984e-05,3.524292633614406e-05,1.183456810885493e-05,65536,32894,NUTS_SL_01m_2024.shp,SI042,2024,November,11
2024-12-01,2025-01-01,3.9094688872864936e-06,9.637593029765412e-05,3.471795440938428e-05,1.757019438049232e-05,65536,29570,NUTS_SL_01m_2024.shp,SI042,2024,December,12
2018-04-01,2018-05-01,1.2166790838818997e-05,3.524143903632648e-05,2.035479864592496e-05,7.790436371263722e-06,65536,59510,NUTS_SL_01m_2024.shp,SI043,2018,April,4
2018-05-01,2018-06-01,6.716750249324832e-06,4.665453525376506e-05,2.0536540564849442e-05,9.312329965200372e-06,65536,53193,NUTS_SL_01m_2024.shp,SI043,2018,May,5
2018-06-01,2018-07-01,5.8923328651872e-06,4.212869316688739e-05,2.3471537492188167e-05,8.306182903533717e-06,65536,45154,NUTS_SL_01m_2024.shp,SI043,2018,June,6
2018-07-01,2018-08-01,9.36541982810013e-06,4.5218948798719794e-05,2.5963862031687777e-05,8.683335356324056e-06,65536,47437,NUTS_SL_01m_2024.shp,SI043,2018,July,7
2018-09-01,2018-10-01,-3.122360112683964e-06,4.9101232434622943e-05,2.0256839951991015e-05,1.1327676194559556e-05,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,September,9
2018-10-01,2018-11-01,7.825194188626483e-06,5.0827522500185296e-05,2.931094051141793e-05,1.2780123330346162e-05,65536,57711,NUTS_SL_01m_2024.shp,SI043,2018,October,10
2018-12-01,2019-01-01,-1.8156852092943154e-05,4.139562588534318e-05,1.817205103181317e-05,1.3449604116687035e-05,65536,52828,NUTS_SL_01m_2024.shp,SI043,2018,December,12
2019-01-01,2019-02-01,9.577950550010428e-06,5.629552833852358e-05,2.451932676594823e-05,1.1198594502919024e-05,65536,58235,NUTS_SL_01m_2024.shp,SI043,2019,January,1
2019-02-01,2019-03-01,1.6714784578653052e-05,6.310408934950829e-05,4.181213237890068e-05,1.190913825173216e-05,65536,53115,NUTS_SL_01m_2024.shp,SI043,2019,February,2
2019-03-01,2019-04-01,-5.641699772240827e-06,5.851551759405993e-05,2.5475973670586193e-05,1.353558858957501e-05,65536,31035,NUTS_SL_01m_2024.shp,SI043,2019,March,3
2019-04-01,2019-05-01,2.4912682420108467e-05,2.4912682420108467e-05,2.4912682420108467e-05,0.0,65536,65390,NUTS_SL_01m_2024.shp,SI043,2019,April,4
2019-05-01,2019-06-01,1.9132776287733577e-05,4.833488492295146e-05,3.089046677633889e-05,5.346936487295456e-06,65536,59296,NUTS_SL_01m_2024.shp,SI043,2019,May,5
2019-06-01,2019-07-01,3.7163233628234593e-06,6.853285594843328e-05,2.3334723512555993e-05,1.0425584484230284e-05,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,June,6
2019-07-01,2019-08-01,-5.4413376346929e-06,3.983191345469095e-05,1.2005059619159782e-05,1.0039012772451789e-05,65536,49879,NUTS_SL_01m_2024.shp,SI043,2019,July,7
2019-08-01,2019-09-01,-1.9914629945105844e-07,5.0859947805292904e-05,2.2230852436099863e-05,9.01653523686628e-06,65536,44503,NUTS_SL_01m_2024.shp,SI043,2019,August,8
2019-09-01,2019-10-01,4.219291440676898e-05,6.919854786247015e-05,4.525075503529421e-05,4.748831944674544e-06,65536,64074,NUTS_SL_01m_2024.shp,SI043,2019,September,9
2019-10-01,2019-11-01,3.7809227251273114e-06,4.8126777983270586e-05,2.6862242367296156e-05,1.1111541699019256e-05,65536,52792,NUTS_SL_01m_2024.shp,SI043,2019,October,10
2019-11-01,2019-12-01,1.786596476449631e-05,9.330271859653294e-05,5.0068265613499954e-05,1.5971991567118957e-05,65536,55065,NUTS_SL_01m_2024.shp,SI043,2019,November,11
2019-12-01,2020-01-01,-2.5211768388544442e-06,0.0001238746481249109,4.373964994028111e-05,2.375155864348881e-05,65536,35894,NUTS_SL_01m_2024.shp,SI043,2019,December,12
2020-01-01,2020-02-01,5.89007577218581e-05,8.549602353014052e-05,7.407571307147522e-05,1.0558408549418786e-05,65536,63228,NUTS_SL_01m_2024.shp,SI043,2020,January,1
2020-02-01,2020-03-01,-2.2271649413596606e-06,7.304330938495696e-05,3.032679648909578e-05,1.6532452220475453e-05,65536,49872,NUTS_SL_01m_2024.shp,SI043,2020,February,2
2020-03-01,2020-04-01,5.877315288671525e-06,3.584730802685954e-05,2.1535198511605113e-05,7.713759933200249e-06,65536,53543,NUTS_SL_01m_2024.shp,SI043,2020,March,3
2020-04-01,2020-05-01,2.4326747734448873e-05,4.477077891351655e-05,2.761191532246774e-05,5.8501023663268815e-06,65536,64689,NUTS_SL_01m_2024.shp,SI043,2020,April,4
2020-06-01,2020-07-01,-6.798175604671997e-07,4.67737736471463e-05,1.9580856599801425e-05,1.006827388324412e-05,65536,49568,NUTS_SL_01m_2024.shp,SI043,2020,June,6
2020-07-01,2020-08-01,1.3151827261026483e-05,4.646465094992891e-05,2.8672753015363896e-05,7.645751020874217e-06,65536,59552,NUTS_SL_01m_2024.shp,SI043,2020,July,7
2020-09-01,2020-10-01,-1.1538714716152754e-05,6.48062487016432e-05,3.128843641089298e-05,1.3993068469564197e-05,65536,33180,NUTS_SL_01m_2024.shp,SI043,2020,September,9
2020-10-01,2020-11-01,-1.2733612493320834e-05,6.953079719096422e-05,2.0119926385146374e-05,1.6081333968665332e-05,65536,31015,NUTS_SL_01m_2024.shp,SI043,2020,October,10
2020-11-01,2020-12-01,3.5974333059130004e-06,5.87411668675486e-05,3.066058418959621e-05,1.189138761254059e-05,65536,33313,NUTS_SL_01m_2024.shp,SI043,2020,November,11
2020-12-01,2021-01-01,3.24349821312353e-05,7.929580169729888e-05,5.492916698000928e-05,1.6858469749768686e-05,65536,62180,NUTS_SL_01m_2024.shp,SI043,2020,December,12
2021-02-01,2021-03-01,1.4153541769701405e-06,5.5572767450939864e-05,3.017900466247564e-05,1.2629179278493224e-05,65536,33223,NUTS_SL_01m_2024.shp,SI043,2021,February,2
2021-03-01,2021-04-01,-5.269722578304936e-07,6.793747888877988e-05,2.713925611502901e-05,1.4292596523545491e-05,65536,32069,NUTS_SL_01m_2024.shp,SI043,2021,March,3
2021-04-01,2021-05-01,-2.2253280462791736e-07,4.220000118948519e-05,1.6079996092521162e-05,9.307311918423505e-06,65536,61795,NUTS_SL_01m_2024.shp,SI043,2021,April,4
2021-05-01,2021-06-01,2.569151547504589e-06,4.217701643938199e-05,2.1683455861913812e-05,1.0428073383778626e-05,65536,57139,NUTS_SL_01m_2024.shp,SI043,2021,May,5
2021-06-01,2021-07-01,-3.837179519905476e-06,5.3715404646936804e-05,2.0122156958407495e-05,1.1927264182213058e-05,65536,36906,NUTS_SL_01m_2024.shp,SI043,2021,June,6
2021-07-01,2021-08-01,-1.9312551557959523e-06,4.903775698039681e-05,1.7007568017264018e-05,9.817419476625415e-06,65536,53593,NUTS_SL_01m_2024.shp,SI043,2021,July,7
2021-08-01,2021-09-01,-7.735733561275993e-06,4.295987309888005e-05,1.6054378732230963e-05,1.116771178322383e-05,65536,61490,NUTS_SL_01m_2024.shp,SI043,2021,August,8
2021-09-01,2021-10-01,-9.047763342096005e-06,3.5424192901700735e-05,2.039630750705308e-05,9.243408821140945e-06,65536,40564,NUTS_SL_01m_2024.shp,SI043,2021,September,9
2021-10-01,2021-11-01,6.9484040068346076e-06,7.501980871893466e-05,3.766993178239931e-05,1.3685459559828899e-05,65536,45987,NUTS_SL_01m_2024.shp,SI043,2021,October,10
2021-11-01,2021-12-01,2.288105861225631e-06,0.00014888662553858012,4.818949099979076e-05,3.0581366821230005e-05,65536,47954,NUTS_SL_01m_2024.shp,SI043,2021,November,11
2021-12-01,2022-01-01,-2.454549530739314e-06,0.00011796945909736678,4.0473563361344395e-05,2.3883769207802547e-05,65536,32282,NUTS_SL_01m_2024.shp,SI043,2021,December,12
2022-01-01,2022-02-01,2.3468828658224083e-05,2.3468828658224083e-05,2.3468828658224083e-05,0.0,65536,65381,NUTS_SL_01m_2024.shp,SI043,2022,January,1
2022-02-01,2022-03-01,5.229823727859184e-06,7.602961704833433e-05,4.437522018046439e-05,1.7179934186009253e-05,65536,31446,NUTS_SL_01m_2024.shp,SI043,2022,February,2
2022-04-01,2022-05-01,-6.549331828864524e-06,4.143907062825747e-05,1.5222353975057256e-05,9.834191038239093e-06,65536,36142,NUTS_SL_01m_2024.shp,SI043,2022,April,4
2022-05-01,2022-06-01,5.612400855170563e-06,4.5425083953887224e-05,2.0809881188609348e-05,7.804125503834578e-06,65536,61059,NUTS_SL_01m_2024.shp,SI043,2022,May,5
2022-06-01,2022-07-01,6.67322183289798e-06,3.436517727095634e-05,1.9164012146489138e-05,6.274285201696699e-06,65536,50439,NUTS_SL_01m_2024.shp,SI043,2022,June,6
2022-07-01,2022-08-01,3.2153788197319955e-05,4.18042836827226e-05,3.221525632143081e-05,7.677366240750631e-07,65536,65379,NUTS_SL_01m_2024.shp,SI043,2022,July,7
2022-08-01,2022-09-01,3.461001688265242e-05,3.67247084795963e-05,3.607289977258845e-05,9.764833869519316e-07,65536,64819,NUTS_SL_01m_2024.shp,SI043,2022,August,8
2022-10-01,2022-11-01,5.049710125604179e-06,9.888436034088954e-05,3.340101789021492e-05,1.446546915855788e-05,65536,30979,NUTS_SL_01m_2024.shp,SI043,2022,October,10
2022-12-01,2023-01-01,-8.090687515505124e-06,8.036373037612066e-05,4.08490740622655e-05,3.177728221630642e-05,65536,65158,NUTS_SL_01m_2024.shp,SI043,2022,December,12
2023-01-01,2023-02-01,4.40254279965302e-06,0.00011573696247069165,4.196189144974158e-05,2.3387182060662764e-05,65536,45140,NUTS_SL_01m_2024.shp,SI043,2023,January,1
2023-02-01,2023-03-01,-1.9387678548810072e-05,4.60819028376136e-05,1.6837215692449885e-05,1.4019994549612264e-05,65536,51645,NUTS_SL_01m_2024.shp,SI043,2023,February,2
2023-03-01,2023-04-01,1.7873231627163477e-05,2.5283916329499334e-05,2.2311706517585305e-05,1.8416316041734327e-06,65536,64139,NUTS_SL_01m_2024.shp,SI043,2023,March,3
2023-04-01,2023-05-01,2.504189978935756e-06,3.739239036804065e-05,1.5993861906068575e-05,6.407932249012033e-06,65536,57627,NUTS_SL_01m_2024.shp,SI043,2023,April,4
2023-06-01,2023-07-01,1.5384115613414906e-05,7.240531704155728e-05,3.763079206780379e-05,1.1957119363280374e-05,65536,46918,NUTS_SL_01m_2024.shp,SI043,2023,June,6
2023-07-01,2023-08-01,-9.107381629291922e-06,3.907496284227818e-05,1.7355970361235455e-05,1.284770985285637e-05,65536,55644,NUTS_SL_01m_2024.shp,SI043,2023,July,7
2023-08-01,2023-09-01,-5.932827207288938e-06,2.4327287974301726e-05,5.878756538517901e-06,9.546944530282865e-06,65536,61949,NUTS_SL_01m_2024.shp,SI043,2023,August,8
2023-09-01,2023-10-01,2.0992081317672273e-07,5.180673542781733e-05,2.0283772103638588e-05,1.1380308635147739e-05,65536,35918,NUTS_SL_01m_2024.shp,SI043,2023,September,9
2024-01-01,2024-02-01,3.702475441969e-05,8.685807551955804e-05,4.348279499422274e-05,7.777615004716404e-06,65536,62776,NUTS_SL_01m_2024.shp,SI043,2024,January,1
2024-02-01,2024-03-01,1.5400581105495803e-05,2.0725054127979092e-05,1.827879423902358e-05,1.1222647675757872e-06,65536,65058,NUTS_SL_01m_2024.shp,SI043,2024,February,2
2024-04-01,2024-05-01,4.051003543281695e-06,4.4887819967698306e-05,2.3704362944902053e-05,9.535915788382547e-06,65536,32467,NUTS_SL_01m_2024.shp,SI043,2024,April,4
2024-06-01,2024-07-01,-3.968297733081272e-06,2.42961359617766e-05,1.2346470674086213e-05,5.01169807813372e-06,65536,59190,NUTS_SL_01m_2024.shp,SI043,2024,June,6
2024-07-01,2024-08-01,1.125756057263061e-06,3.267611100454815e-05,1.742847812026272e-05,6.043170584219169e-06,65536,30979,NUTS_SL_01m_2024.shp,SI043,2024,July,7
2024-08-01,2024-09-01,-6.964451131352689e-06,5.339652125257999e-05,2.2086576346267744e-05,1.1754361382619518e-05,65536,40855,NUTS_SL_01m_2024.shp,SI043,2024,August,8
2024-09-01,2024-10-01,-2.987870630022371e-06,4.503341551753692e-05,1.8770195975924086e-05,1.087688501736512e-05,65536,42567,NUTS_SL_01m_2024.shp,SI043,2024,September,9
2024-10-01,2024-11-01,-4.488912964006886e-06,7.079312490532175e-05,3.072521559762008e-05,1.5673419916554e-05,65536,30979,NUTS_SL_01m_2024.shp,SI043,2024,October,10
2024-11-01,2024-12-01,1.3091588698443957e-05,7.362806354649365e-05,4.2704762246721576e-05,1.3812661288435482e-05,65536,33686,NUTS_SL_01m_2024.shp,SI043,2024,November,11
2024-12-01,2025-01-01,1.2750540008710232e-05,0.00010920927888946608,3.8770737686551306e-05,1.9678374566754448e-05,65536,33410,NUTS_SL_01m_2024.shp,SI043,2024,December,12
2018-04-01,2018-05-01,1.4823830497334711e-05,3.358744288561866e-05,2.63200767385814e-05,4.250827758308156e-06,65536,57082,NUTS_SL_01m_2024.shp,SI044,2018,April,4
2018-05-01,2018-06-01,1.623238313186448e-05,4.665453525376506e-05,2.4349917786622624e-05,8.823845920767399e-06,65536,63863,NUTS_SL_01m_2024.shp,SI044,2018,May,5
2018-06-01,2018-07-01,1.1823744898720179e-05,5.329036866896786e-05,3.150810737769836e-05,7.379797471297099e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2018,June,6
2018-07-01,2018-08-01,1.7958111129701138e-05,5.518964462680742e-05,3.4110544880959224e-05,7.738361686812952e-06,65536,35062,NUTS_SL_01m_2024.shp,SI044,2018,July,7
2018-09-01,2018-10-01,1.5434314946105587e-06,4.2105380998691544e-05,1.9035777104238414e-05,1.0159595566645841e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2018,September,9
2018-10-01,2018-11-01,1.8320450863029691e-06,5.5451917432947084e-05,2.3963259851169733e-05,1.2445114500693464e-05,65536,55047,NUTS_SL_01m_2024.shp,SI044,2018,October,10
2018-12-01,2019-01-01,-1.5336559954448603e-05,8.456666546408087e-05,3.236094807965733e-05,2.0518768144030804e-05,65536,36052,NUTS_SL_01m_2024.shp,SI044,2018,December,12
2019-01-01,2019-02-01,1.4665471098851413e-05,7.293892849702388e-05,4.050018515027002e-05,1.2942620750946977e-05,65536,55412,NUTS_SL_01m_2024.shp,SI044,2019,January,1
2019-02-01,2019-03-01,3.7919176975265145e-05,7.180608372436836e-05,5.539613136925467e-05,1.0962280614513286e-05,65536,59372,NUTS_SL_01m_2024.shp,SI044,2019,February,2
2019-03-01,2019-04-01,9.340425094706006e-06,0.00012869392230641097,5.392165627064726e-05,2.9513447709139822e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2019,March,3
2019-05-01,2019-06-01,2.720375960052479e-05,4.9327456508763134e-05,3.720807778908358e-05,6.89088966913389e-06,65536,54713,NUTS_SL_01m_2024.shp,SI044,2019,May,5
2019-06-01,2019-07-01,5.0134708544646855e-06,5.221493120188825e-05,2.967649250910712e-05,9.525795953347325e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2019,June,6
2019-07-01,2019-08-01,1.8039078213405446e-06,5.02732909808401e-05,2.2060404578025238e-05,1.051258007127372e-05,65536,52027,NUTS_SL_01m_2024.shp,SI044,2019,July,7
2019-08-01,2019-09-01,6.078485967009328e-06,6.277732609305531e-05,2.5269726569416185e-05,1.4499255063814999e-05,65536,50391,NUTS_SL_01m_2024.shp,SI044,2019,August,8
2019-09-01,2019-10-01,3.28364476445131e-05,4.789007289218716e-05,4.30941702093768e-05,6.807305789388703e-06,65536,64402,NUTS_SL_01m_2024.shp,SI044,2019,September,9
2019-10-01,2019-11-01,8.73950557434e-06,4.990083471057005e-05,3.0326424534756423e-05,8.798981788840967e-06,65536,54618,NUTS_SL_01m_2024.shp,SI044,2019,October,10
2019-11-01,2019-12-01,2.597868842713069e-06,9.173878788715228e-05,4.8647589370229246e-05,1.751784812359414e-05,65536,43260,NUTS_SL_01m_2024.shp,SI044,2019,November,11
2019-12-01,2020-01-01,2.5953080694307573e-05,0.00010459624172654003,6.62955067515297e-05,1.9896166355236217e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2019,December,12
2020-01-01,2020-02-01,0.0001009156258078292,0.00019506448006723076,0.00011288292091768722,1.9260225455131095e-05,65536,63636,NUTS_SL_01m_2024.shp,SI044,2020,January,1
2020-02-01,2020-03-01,1.2166420674475376e-05,7.304330938495696e-05,4.095113635067929e-05,1.0668453232937516e-05,65536,39865,NUTS_SL_01m_2024.shp,SI044,2020,February,2
2020-03-01,2020-04-01,5.877315288671525e-06,4.155465285293758e-05,2.4347411700227843e-05,6.576341217049051e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2020,March,3
2020-04-01,2020-05-01,1.0949912393698469e-05,6.367424066411331e-05,3.2621315755239865e-05,9.19891549874129e-06,65536,49113,NUTS_SL_01m_2024.shp,SI044,2020,April,4
2020-06-01,2020-07-01,1.2184087609057315e-05,4.819199239136651e-05,2.449677436153645e-05,7.85009131619068e-06,65536,42843,NUTS_SL_01m_2024.shp,SI044,2020,June,6
2020-07-01,2020-08-01,1.8978103980771266e-05,4.332687603891827e-05,3.367124723556407e-05,6.769036642766068e-06,65536,54848,NUTS_SL_01m_2024.shp,SI044,2020,July,7
2020-09-01,2020-10-01,5.810114998894278e-06,7.58511814638041e-05,4.083923229353851e-05,1.5081234283048709e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2020,September,9
2020-10-01,2020-11-01,-7.928336344775744e-06,0.0001072465893230401,2.920522474568464e-05,1.7849591454566036e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2020,October,10
2020-11-01,2020-12-01,1.1411172636144329e-05,4.936214827466756e-05,3.0521465748514125e-05,8.306270507454005e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2020,November,11
2020-12-01,2021-01-01,4.8820755182532594e-05,7.635999645572156e-05,5.9442269185391796e-05,8.964324384744092e-06,65536,63068,NUTS_SL_01m_2024.shp,SI044,2020,December,12
2021-02-01,2021-03-01,3.3790827274060575e-06,4.656438613892533e-05,2.8297722451798997e-05,9.249556107476414e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2021,February,2
2021-03-01,2021-04-01,1.2438584235496819e-05,9.891363879432902e-05,4.810881730881532e-05,1.5976987822745657e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2021,March,3
2021-04-01,2021-05-01,-2.2253280462791736e-07,2.7230073101236485e-05,1.3088238172357862e-05,7.42883964180547e-06,65536,49805,NUTS_SL_01m_2024.shp,SI044,2021,April,4
2021-05-01,2021-06-01,1.340110793535132e-05,4.4085107219871134e-05,2.9455450551058015e-05,6.5927401090669335e-06,65536,46586,NUTS_SL_01m_2024.shp,SI044,2021,May,5
2021-06-01,2021-07-01,-3.037599753952236e-06,4.9330781621392816e-05,2.3482900723884672e-05,1.337401001059237e-05,65536,38492,NUTS_SL_01m_2024.shp,SI044,2021,June,6
2021-07-01,2021-08-01,-1.0409829883428756e-05,4.262316724634729e-05,2.7117689026985734e-05,1.0089668003921351e-05,65536,45840,NUTS_SL_01m_2024.shp,SI044,2021,July,7
2021-08-01,2021-09-01,2.8164406558062183e-06,5.0613682105904445e-05,2.2236444690255094e-05,9.235463668971935e-06,65536,49411,NUTS_SL_01m_2024.shp,SI044,2021,August,8
2021-09-01,2021-10-01,1.8668993106985e-06,3.614784145611338e-05,2.1177730375578486e-05,6.90551137789316e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2021,September,9
2021-10-01,2021-11-01,2.3516851797467098e-05,5.702668568119407e-05,3.7706041548203125e-05,7.271519020266557e-06,65536,54663,NUTS_SL_01m_2024.shp,SI044,2021,October,10
2021-11-01,2021-12-01,1.4866272977087647e-05,0.00014832179294899106,6.717270560448794e-05,3.6080862507936525e-05,65536,59790,NUTS_SL_01m_2024.shp,SI044,2021,November,11
2021-12-01,2022-01-01,1.0463722901477013e-05,0.0001942707458510995,6.477843222554971e-05,2.994937876161334e-05,65536,37316,NUTS_SL_01m_2024.shp,SI044,2021,December,12
2022-02-01,2022-03-01,2.1535988707910292e-05,7.180544344009832e-05,4.254047581267016e-05,1.109719044789576e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2022,February,2
2022-04-01,2022-05-01,5.30922716279747e-06,4.9153157306136563e-05,2.2888634250188653e-05,9.16606511659679e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2022,April,4
2022-05-01,2022-06-01,9.795519872568548e-06,4.733376408694312e-05,2.476479275777782e-05,9.087493529945882e-06,65536,49942,NUTS_SL_01m_2024.shp,SI044,2022,May,5
2022-06-01,2022-07-01,1.0705866770877037e-05,5.574895840254612e-05,2.8369359092157128e-05,1.0091763699283456e-05,65536,45395,NUTS_SL_01m_2024.shp,SI044,2022,June,6
2022-07-01,2022-08-01,1.602210795681458e-05,4.335775884101167e-05,2.9218380165279245e-05,6.477555141824934e-06,65536,45604,NUTS_SL_01m_2024.shp,SI044,2022,July,7
2022-08-01,2022-09-01,1.0879058208956849e-05,3.816689059021883e-05,2.5334747182162413e-05,6.389492355322864e-06,65536,51657,NUTS_SL_01m_2024.shp,SI044,2022,August,8
2022-10-01,2022-11-01,1.27725825223024e-05,0.0001270412321900949,5.316659404899251e-05,1.9065380324350536e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2022,October,10
2023-01-01,2023-02-01,1.2517863979155663e-05,0.0001053349842550233,6.060828276585798e-05,1.8345527296793243e-05,65536,33903,NUTS_SL_01m_2024.shp,SI044,2023,January,1
2023-02-01,2023-03-01,3.1421552648680517e-06,5.17407497682143e-05,2.8737441177508723e-05,1.205155475334497e-05,65536,45054,NUTS_SL_01m_2024.shp,SI044,2023,February,2
2023-06-01,2023-07-01,3.065700002480298e-05,0.00010031888814410195,5.168222586456547e-05,1.3623985741917704e-05,65536,37648,NUTS_SL_01m_2024.shp,SI044,2023,June,6
2023-07-01,2023-08-01,-1.1369663297955412e-05,5.1214563427492976e-05,1.677479932401843e-05,1.526734874072978e-05,65536,51897,NUTS_SL_01m_2024.shp,SI044,2023,July,7
2023-08-01,2023-09-01,6.344567282212665e-06,2.0238643628545105e-05,1.53758487388507e-05,4.645796176023237e-06,65536,63047,NUTS_SL_01m_2024.shp,SI044,2023,August,8
2023-09-01,2023-10-01,1.5810411468919483e-06,5.180673542781733e-05,2.5741724292051153e-05,8.891940758432142e-06,65536,48309,NUTS_SL_01m_2024.shp,SI044,2023,September,9
2023-10-01,2023-11-01,2.2823896870249882e-05,4.6839777496643364e-05,2.9586498654595915e-05,7.112377573985938e-06,65536,62775,NUTS_SL_01m_2024.shp,SI044,2023,October,10
2024-01-01,2024-02-01,3.972828926634975e-05,0.00011666381033137441,7.927886586283032e-05,2.224562540116548e-05,65536,35187,NUTS_SL_01m_2024.shp,SI044,2024,January,1
2024-04-01,2024-05-01,1.342820451100124e-05,6.14148229942657e-05,3.4495207517416426e-05,8.930900115374903e-06,65536,36086,NUTS_SL_01m_2024.shp,SI044,2024,April,4
2024-05-01,2024-06-01,2.904209623011411e-06,1.7285663489019498e-05,1.0338690011371516e-05,7.186594330977063e-06,65536,64238,NUTS_SL_01m_2024.shp,SI044,2024,May,5
2024-06-01,2024-07-01,-2.8045137696608435e-06,2.9255710614961572e-05,1.2472918025129507e-05,7.01857135068149e-06,65536,57875,NUTS_SL_01m_2024.shp,SI044,2024,June,6
2024-07-01,2024-08-01,7.55817109165946e-06,2.7068614144809544e-05,1.9067191071628275e-05,5.5049059053470516e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2024,July,7
2024-08-01,2024-09-01,1.4539790754497517e-05,5.339652125257999e-05,3.026532030119509e-05,8.881494565249033e-06,65536,35568,NUTS_SL_01m_2024.shp,SI044,2024,August,8
2024-09-01,2024-10-01,-9.789006981009152e-06,4.2530249629635364e-05,2.2138600040263628e-05,1.0154758031733778e-05,65536,39884,NUTS_SL_01m_2024.shp,SI044,2024,September,9
2024-10-01,2024-11-01,1.361394788546022e-05,9.328075975645334e-05,4.594427816122954e-05,1.713624282100456e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2024,October,10
2024-11-01,2024-12-01,3.2138952519744635e-05,7.266503962455317e-05,4.859055979004422e-05,6.769910828994837e-06,65536,32691,NUTS_SL_01m_2024.shp,SI044,2024,November,11
2024-12-01,2025-01-01,1.2249094652361237e-05,0.00012011953367618844,6.111491565734309e-05,2.1505453199300765e-05,65536,32691,NUTS_SL_01m_2024.shp,SI044,2024,December,12
