interval_from,interval_to,o3_B0_min,o3_B0_max,o3_B0_mean,o3_B0_stDev,o3_B0_sampleCount,o3_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2019-09-01,2019-10-01,0.12233470380306244,0.1247941181063652,0.12355353264086588,0.0005873653788322121,65536,32125,NUTS_SL_01m_2024.shp,SI041,2019,September,9
2019-10-01,2019-11-01,0.13359570503234863,0.1385309398174286,0.1364315023828568,0.0008721351122107229,65536,32125,NUTS_SL_01m_2024.shp,SI041,2019,October,10
2019-11-01,2019-12-01,0.11865539848804474,0.12431860715150833,0.12094825337400948,0.0009812345168838843,65536,32125,NUTS_SL_01m_2024.shp,SI041,2019,November,11
2019-12-01,2020-01-01,0.13491632044315338,0.14116087555885315,0.13863645462273846,0.0010888499104327485,65536,32125,NUTS_SL_01m_2024.shp,SI041,2019,December,12
2020-01-01,2020-02-01,0.13513906300067902,0.13893292844295502,0.13677854618742627,0.0007412449383436575,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,January,1
2020-02-01,2020-03-01,0.1313924938440323,0.13767917454242706,0.13508326184128325,0.0011794507161970453,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,February,2
2020-03-01,2020-04-01,0.1854284703731537,0.1918361485004425,0.18914856208770922,0.0012108005008048459,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,March,3
2020-04-01,2020-05-01,0.1525457501411438,0.15822969377040863,0.15550184142749782,0.001132724203848459,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,April,4
2020-05-01,2020-06-01,0.15048521757125854,0.15796323120594025,0.1553111111731358,0.0012916871906364774,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,May,5
2020-06-01,2020-07-01,0.13491582870483398,0.14243212342262268,0.1393055107032747,0.001582189815440768,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,June,6
2020-07-01,2020-08-01,0.1288675218820572,0.13401180505752563,0.1317612211488422,0.0011415945677226192,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,July,7
2020-08-01,2020-09-01,0.13741768896579742,0.14034245908260345,0.13861931698193697,0.0007381403750049061,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,August,8
2020-09-01,2020-10-01,0.12240729480981827,0.12787961959838867,0.12566642522301738,0.00105816789896066,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,September,9
2020-10-01,2020-11-01,0.12277668714523315,0.12881706655025482,0.125858751375198,0.001007617139213046,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,October,10
2020-11-01,2020-12-01,0.1289721429347992,0.1336410641670227,0.13195364293721193,0.0010187473597879247,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,November,11
2020-12-01,2021-01-01,0.14349904656410217,0.15027092397212982,0.14791761172889764,0.0012174964049041935,65536,32125,NUTS_SL_01m_2024.shp,SI041,2020,December,12
2021-01-01,2021-02-01,0.15788812935352325,0.164855495095253,0.16054149649100477,0.0014209532052756064,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,January,1
2021-02-01,2021-03-01,0.13994352519512177,0.14909611642360687,0.14489605766833114,0.001950498056110832,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,February,2
2021-03-01,2021-04-01,0.14866690337657928,0.1555475890636444,0.15232770891982197,0.0012424695757425111,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,March,3
2021-04-01,2021-05-01,0.15501806139945984,0.1649365872144699,0.16017357256844433,0.001955312827574386,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,April,4
2021-05-01,2021-06-01,0.15873759984970093,0.16543416678905487,0.16277611255422791,0.0013749020893595275,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,May,5
2021-06-01,2021-07-01,0.1433810591697693,0.14937344193458557,0.14609653723671312,0.0011431946577503554,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,June,6
2021-07-01,2021-08-01,0.13504530489444733,0.14176613092422485,0.1385498426912361,0.0010168112794664364,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,July,7
2021-08-01,2021-09-01,0.14641770720481873,0.15430420637130737,0.1508176568557173,0.001546172030302554,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,August,8
2021-09-01,2021-10-01,0.13113728165626526,0.13517580926418304,0.13370195957543665,0.0009236929910005499,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,September,9
2021-10-01,2021-11-01,0.12434276193380356,0.13081716001033783,0.12737866211618518,0.0011616760769500027,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,October,10
2021-11-01,2021-12-01,0.14022444188594818,0.14709775149822235,0.1438659633892009,0.0012502778261411008,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,November,11
2021-12-01,2022-01-01,0.12099174410104752,0.12580464780330658,0.12334567758636276,0.0009042848741137919,65536,32125,NUTS_SL_01m_2024.shp,SI041,2021,December,12
2022-01-01,2022-02-01,0.16250690817832947,0.16688098013401031,0.164840206045385,0.0007748889588744003,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,January,1
2022-02-01,2022-03-01,0.1735866665840149,0.18716591596603394,0.1791193434456619,0.0026019697155165366,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,February,2
2022-03-01,2022-04-01,0.16310496628284454,0.16785931587219238,0.16608509149737177,0.0010874918212885655,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,March,3
2022-04-01,2022-05-01,0.15665844082832336,0.16119973361492157,0.1587173012190768,0.0010553340110181332,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,April,4
2022-05-01,2022-06-01,0.15268196165561676,0.1596958339214325,0.15717384115208186,0.0014926628494278773,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,May,5
2022-06-01,2022-07-01,0.13515295088291168,0.1429329812526703,0.13973042737236624,0.0011649531602632897,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,June,6
2022-07-01,2022-08-01,0.13767437636852264,0.14166060090065002,0.1398645956705338,0.000944671823564509,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,July,7
2022-08-01,2022-09-01,0.13411854207515717,0.1385561227798462,0.13608647061503426,0.0009877376810705158,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,August,8
2022-09-01,2022-10-01,0.13770289719104767,0.14362500607967377,0.1409127262605844,0.0008980056903608356,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,September,9
2022-10-01,2022-11-01,0.11694011837244034,0.12147741764783859,0.11947444911259804,0.0008483790385069247,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,October,10
2022-11-01,2022-12-01,0.14076541364192963,0.14584022760391235,0.14331292997345407,0.001120777620282213,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,November,11
2022-12-01,2023-01-01,0.13397325575351715,0.14049005508422852,0.13751795564332767,0.001282325671968636,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,December,12
2023-01-01,2023-02-01,0.14006668329238892,0.14706219732761383,0.14402749058815825,0.001222457175493683,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,January,1
2023-02-01,2023-03-01,0.1461147516965866,0.1566639393568039,0.1497725072337997,0.0016669554697536601,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,February,2
2023-03-01,2023-04-01,0.1469515860080719,0.15126635134220123,0.14875395914914388,0.0007690297114091152,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,March,3
2023-04-01,2023-05-01,0.14719019830226898,0.153878852725029,0.1507913910666658,0.0013899890082752237,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,April,4
2023-05-01,2023-06-01,0.1474485695362091,0.15136919915676117,0.14951956658000645,0.0007922970887200451,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,May,5
2023-06-01,2023-07-01,0.13642239570617676,0.14268909394741058,0.1399937888103359,0.0010140297692815881,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,June,6
2023-07-01,2023-08-01,0.14470386505126953,0.1522831916809082,0.14969181985921565,0.001210651310397728,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,July,7
2023-08-01,2023-09-01,0.1387518346309662,0.1465025395154953,0.14283775064313378,0.0012663631515786205,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,August,8
2023-09-01,2023-10-01,0.12337000668048859,0.12858638167381287,0.12587507925690042,0.0009479706891252257,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,September,9
2023-10-01,2023-11-01,0.14255042374134064,0.152687668800354,0.14793583233102253,0.0018516058431853474,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,October,10
2023-11-01,2023-12-01,0.13277567923069,0.1365155428647995,0.13463488778573818,0.000697323971848456,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,November,11
2023-12-01,2024-01-01,0.13116635382175446,0.1353733241558075,0.13337327505712895,0.0007950064455494482,65536,32125,NUTS_SL_01m_2024.shp,SI041,2023,December,12
2018-04-01,2018-05-01,0.14942225813865662,0.15112711489200592,0.15078366353781986,0.0006216107354776359,65536,65033,NUTS_SL_01m_2024.shp,SI042,2018,April,4
2018-05-01,2018-06-01,0.13731355965137482,0.14483964443206787,0.14214238354891864,0.001633173612400047,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,May,5
2018-06-01,2018-07-01,0.14432689547538757,0.1520260125398636,0.1476178461801712,0.001662594567061833,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,June,6
2018-07-01,2018-08-01,0.1376889944076538,0.14216209948062897,0.1401722892579112,0.0009795971921234823,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,July,7
2018-08-01,2018-09-01,0.13562743365764618,0.13858236372470856,0.1372374640626259,0.0006362936072179202,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,August,8
2018-09-01,2018-10-01,0.12282624840736389,0.12890897691249847,0.12622575803999267,0.0010523383418107907,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,September,9
2018-10-01,2018-11-01,0.12705571949481964,0.13141781091690063,0.12942922134918997,0.0008314507247084225,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,October,10
2018-11-01,2018-12-01,0.13176599144935608,0.13547877967357635,0.1335814155034883,0.0008530074946187213,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,November,11
2018-12-01,2019-01-01,0.14342954754829407,0.1483335793018341,0.14628753725520055,0.0009729989280726838,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,December,12
2019-01-01,2019-02-01,0.1751841902732849,0.18063171207904816,0.17745151887290114,0.001085032050056561,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,January,1
2019-02-01,2019-03-01,0.13014180958271027,0.13109183311462402,0.1309778302907944,0.00030872110634298723,65536,65461,NUTS_SL_01m_2024.shp,SI042,2019,February,2
2019-03-01,2019-04-01,0.15845870971679688,0.16465570032596588,0.16159574440018823,0.0011497437744216622,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,March,3
2019-04-01,2019-05-01,0.15646658837795258,0.16286233067512512,0.15907372324508098,0.0013462059098724194,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,April,4
2019-05-01,2019-06-01,0.14859254658222198,0.15462400019168854,0.15185258287521297,0.0011773224798972512,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,May,5
2019-06-01,2019-07-01,0.14130428433418274,0.14550603926181793,0.14357145813039898,0.0008758878339902412,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,June,6
2019-07-01,2019-08-01,0.13503818213939667,0.1434091031551361,0.13991623178248305,0.0016987909509063764,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,July,7
2019-08-01,2019-09-01,0.12731057405471802,0.13614773750305176,0.1323088582599839,0.0014736910758263385,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,August,8
2019-09-01,2019-10-01,0.12202368676662445,0.12433212250471115,0.12326283571256892,0.0006140255472186566,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,September,9
2019-10-01,2019-11-01,0.13223282992839813,0.1381702572107315,0.13473806244893458,0.0011623288463767697,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,October,10
2019-11-01,2019-12-01,0.11899645626544952,0.12431860715150833,0.12089980342386908,0.0009192922261192631,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,November,11
2019-12-01,2020-01-01,0.13601326942443848,0.14134527742862701,0.1391209963268682,0.0010600065513829008,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,December,12
2020-01-01,2020-02-01,0.13342857360839844,0.1376570761203766,0.1357727096031944,0.0009388809017036951,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,January,1
2020-02-01,2020-03-01,0.13303272426128387,0.14023545384407043,0.13583639912545184,0.001295504171377236,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,February,2
2020-03-01,2020-04-01,0.18532079458236694,0.19364890456199646,0.18909373375851168,0.0016232381386232402,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,March,3
2020-04-01,2020-05-01,0.15256521105766296,0.15845192968845367,0.15573277260335824,0.0010648596014978054,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,April,4
2020-05-01,2020-06-01,0.15019799768924713,0.15642094612121582,0.15301656795347235,0.001279711250183707,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,May,5
2020-06-01,2020-07-01,0.13471630215644836,0.14243212342262268,0.13836678643567565,0.0016386067847296696,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,June,6
2020-07-01,2020-08-01,0.12759102880954742,0.1341850459575653,0.13189913821255816,0.0014232899467088538,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,July,7
2020-08-01,2020-09-01,0.13750901818275452,0.14122650027275085,0.13896871744240843,0.0006495196462752593,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,August,8
2020-09-01,2020-10-01,0.1218794733285904,0.12670236825942993,0.12470838387818804,0.0008761678350243174,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,September,9
2020-10-01,2020-11-01,0.12278024852275848,0.1279999315738678,0.1255014975228589,0.0010248982109452491,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,October,10
2020-11-01,2020-12-01,0.1283654272556305,0.13256637752056122,0.1305983837978615,0.0010184456351532568,65536,29563,NUTS_SL_01m_2024.shp,SI042,2020,November,11
2020-12-01,2021-01-01,0.14702443778514862,0.14915895462036133,0.14827943955190775,0.0007631741575088128,65536,64517,NUTS_SL_01m_2024.shp,SI042,2020,December,12
2021-01-01,2021-02-01,0.15910351276397705,0.16638949513435364,0.16224545228555035,0.0017043207991229983,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,January,1
2021-02-01,2021-03-01,0.14088018238544464,0.1507587879896164,0.14642240319104916,0.0015784201731461015,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,February,2
2021-03-01,2021-04-01,0.14659860730171204,0.15469470620155334,0.15075842014140678,0.0014078308275900162,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,March,3
2021-04-01,2021-05-01,0.15312834084033966,0.16373805701732635,0.15741584133429856,0.0023987826171179066,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,April,4
2021-05-01,2021-06-01,0.15425768494606018,0.1631399542093277,0.15865563058466958,0.002263388310931882,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,May,5
2021-06-01,2021-07-01,0.14266271889209747,0.15089045464992523,0.14706620794244596,0.001705061417399419,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,June,6
2021-07-01,2021-08-01,0.1331988275051117,0.1401868760585785,0.1375751149747016,0.0013558938099373513,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,July,7
2021-08-01,2021-09-01,0.14734818041324615,0.15415909886360168,0.1510195735662512,0.0014401304006897396,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,August,8
2021-09-01,2021-10-01,0.13113728165626526,0.13506199419498444,0.13289072998115575,0.000979607833084012,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,September,9
2021-10-01,2021-11-01,0.12242961674928665,0.12670926749706268,0.12493767110109621,0.0010415931740930682,65536,57610,NUTS_SL_01m_2024.shp,SI042,2021,October,10
2021-11-01,2021-12-01,0.13929931819438934,0.14670121669769287,0.14317268509783204,0.0015334522780283079,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,November,11
2021-12-01,2022-01-01,0.11974602192640305,0.12541288137435913,0.12284533112422634,0.001038352034845345,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,December,12
2022-01-01,2022-02-01,0.16179399192333221,0.17160309851169586,0.16617572674513448,0.002011029692705629,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,January,1
2022-02-01,2022-03-01,0.1659543812274933,0.1778460294008255,0.17355627131777587,0.00236355892718987,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,February,2
2022-03-01,2022-04-01,0.16268274188041687,0.16756007075309753,0.16498549796156953,0.0011134514897311251,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,March,3
2022-04-01,2022-05-01,0.15724807977676392,0.1657439023256302,0.16078884597102677,0.001695351766056039,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,April,4
2022-05-01,2022-06-01,0.152058944106102,0.15979699790477753,0.15645499811244318,0.0017533395907310815,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,May,5
2022-06-01,2022-07-01,0.13479019701480865,0.14048545062541962,0.13823163004130387,0.0012221624729257987,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,June,6
2022-07-01,2022-08-01,0.13643832504749298,0.14111144840717316,0.13873731634962708,0.0009485895989208204,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,July,7
2022-08-01,2022-09-01,0.133729487657547,0.13789062201976776,0.13512014683245954,0.0007509060416640795,65536,30212,NUTS_SL_01m_2024.shp,SI042,2022,August,8
2022-09-01,2022-10-01,0.13862363994121552,0.14244890213012695,0.14040183558920588,0.0006708604763844545,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,September,9
2022-10-01,2022-11-01,0.11694011837244034,0.12094879895448685,0.11924073288710449,0.0008532535014669692,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,October,10
2022-11-01,2022-12-01,0.13980868458747864,0.14621396362781525,0.14330355086742794,0.0011386650457125963,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,November,11
2022-12-01,2023-01-01,0.13392700254917145,0.14014820754528046,0.1365918306537994,0.00126473829205243,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,December,12
2023-01-01,2023-02-01,0.13819320499897003,0.14610165357589722,0.1429866240283068,0.0014375858530453185,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,January,1
2023-02-01,2023-03-01,0.14365427196025848,0.15132468938827515,0.14763189978909746,0.0016297901916048365,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,February,2
2023-03-01,2023-04-01,0.14468398690223694,0.15067413449287415,0.14769033568169881,0.0009714906508167894,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,March,3
2023-04-01,2023-05-01,0.1453377902507782,0.15247882902622223,0.1490827769412207,0.0014223484068597364,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,April,4
2023-05-01,2023-06-01,0.14752666652202606,0.15191805362701416,0.1496930512494876,0.0009102357583377527,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,May,5
2023-06-01,2023-07-01,0.13921883702278137,0.14471834897994995,0.14142187211825086,0.0010137283541407183,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,June,6
2023-07-01,2023-08-01,0.1427668184041977,0.1525183469057083,0.14818037473228865,0.0019744879464502043,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,July,7
2023-08-01,2023-09-01,0.13702982664108276,0.14494900405406952,0.14136273087171228,0.001509836484347844,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,August,8
2023-09-01,2023-10-01,0.12235434353351593,0.12678022682666779,0.1245336532766748,0.0010379608740919409,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,September,9
2023-10-01,2023-11-01,0.14455066621303558,0.155953049659729,0.14916137189540413,0.0022431913269596016,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,October,10
2023-11-01,2023-12-01,0.1319224089384079,0.1358499974012375,0.13431139453664306,0.0006773831815389169,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,November,11
2023-12-01,2024-01-01,0.1314590722322464,0.13499851524829865,0.1333546856540404,0.0006802465035906315,65536,29563,NUTS_SL_01m_2024.shp,SI042,2023,December,12
2018-04-01,2018-05-01,0.14933456480503082,0.15567617118358612,0.1519221641350615,0.0021569900369552476,65536,48853,NUTS_SL_01m_2024.shp,SI043,2018,April,4
2018-05-01,2018-06-01,0.13838212192058563,0.14620046317577362,0.1428277507805118,0.0016687035185129768,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,May,5
2018-06-01,2018-07-01,0.14392560720443726,0.15277054905891418,0.14931204028143583,0.002651599496465881,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,June,6
2018-07-01,2018-08-01,0.1376889944076538,0.14408361911773682,0.14020638356941625,0.0011528107293564498,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,July,7
2018-08-01,2018-09-01,0.13597449660301208,0.14064644277095795,0.1379221594190997,0.0010153843156504156,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,August,8
2018-09-01,2018-10-01,0.12282624840736389,0.12961044907569885,0.1267253640168859,0.001213413342435105,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,September,9
2018-10-01,2018-11-01,0.12705571949481964,0.13175025582313538,0.12966512338904557,0.0009568727281982702,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,October,10
2018-11-01,2018-12-01,0.13138632476329803,0.13393473625183105,0.13277687919653133,0.0006402571867649031,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,November,11
2018-12-01,2019-01-01,0.1439669281244278,0.14976264536380768,0.14692822220375043,0.0010697645842267587,65536,30979,NUTS_SL_01m_2024.shp,SI043,2018,December,12
2019-01-01,2019-02-01,0.17556606233119965,0.18221579492092133,0.1781962950191295,0.0013570432074149876,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,January,1
2019-02-01,2019-03-01,0.1302277147769928,0.13419148325920105,0.1321705644672811,0.0010671681081554582,65536,51304,NUTS_SL_01m_2024.shp,SI043,2019,February,2
2019-03-01,2019-04-01,0.15845870971679688,0.1653672307729721,0.1627966138609513,0.0009970157361278095,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,March,3
2019-04-01,2019-05-01,0.15552425384521484,0.1622343510389328,0.1578154050804003,0.001572329359015107,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,April,4
2019-05-01,2019-06-01,0.14859254658222198,0.15462400019168854,0.15252692965546302,0.0014123210313322324,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,May,5
2019-06-01,2019-07-01,0.14132808148860931,0.14611758291721344,0.1437972229762446,0.0009839211031398472,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,June,6
2019-07-01,2019-08-01,0.13515286147594452,0.1434091031551361,0.14058855233882644,0.0013383034685854702,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,July,7
2019-08-01,2019-09-01,0.12731057405471802,0.13785520195960999,0.13229684770360908,0.001398728635116986,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,August,8
2019-09-01,2019-10-01,0.12181976437568665,0.12465250492095947,0.12306217984760831,0.0006382511791507103,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,September,9
2019-10-01,2019-11-01,0.13134650886058807,0.13956601917743683,0.13557949732193209,0.00172205858400948,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,October,10
2019-11-01,2019-12-01,0.1178717240691185,0.12392804026603699,0.12034266638452919,0.0010971412818734406,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,November,11
2019-12-01,2020-01-01,0.13601326942443848,0.14158211648464203,0.1389149464411355,0.0010753951511971367,65536,30979,NUTS_SL_01m_2024.shp,SI043,2019,December,12
2020-01-01,2020-02-01,0.13330484926700592,0.1377294361591339,0.1353391169152899,0.0009415711186010275,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,January,1
2020-02-01,2020-03-01,0.13193008303642273,0.1393846720457077,0.13609741468408412,0.001191278669303362,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,February,2
2020-03-01,2020-04-01,0.18532079458236694,0.19208049774169922,0.18880477637379506,0.0011336720888999938,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,March,3
2020-04-01,2020-05-01,0.15384113788604736,0.15802158415317535,0.15598472572562666,0.0008703952820887593,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,April,4
2020-05-01,2020-06-01,0.1497460901737213,0.1591980904340744,0.15447121828024474,0.0016795290411356933,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,May,5
2020-06-01,2020-07-01,0.13471630215644836,0.14187660813331604,0.13823680576385258,0.0016112119730366272,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,June,6
2020-07-01,2020-08-01,0.12699972093105316,0.13515038788318634,0.1313209021225487,0.0017093836684625538,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,July,7
2020-08-01,2020-09-01,0.1389322280883789,0.14240707457065582,0.1407149297979704,0.0008336786303334545,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,August,8
2020-09-01,2020-10-01,0.1218794733285904,0.12870728969573975,0.12532169490812847,0.0012187246515084483,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,September,9
2020-10-01,2020-11-01,0.12227797508239746,0.12833796441555023,0.12552908985045813,0.0011842911001019162,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,October,10
2020-11-01,2020-12-01,0.12942957878112793,0.13386090099811554,0.13196862613797417,0.0009395983022967504,65536,30979,NUTS_SL_01m_2024.shp,SI043,2020,November,11
2020-12-01,2021-01-01,0.14702443778514862,0.1528460830450058,0.1494701972597713,0.0013041427277084479,65536,47395,NUTS_SL_01m_2024.shp,SI043,2020,December,12
2021-01-01,2021-02-01,0.15718944370746613,0.1669718474149704,0.16159537071459965,0.0018227412005550187,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,January,1
2021-02-01,2021-03-01,0.1391850858926773,0.14741888642311096,0.1427536388434898,0.0018642620996768785,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,February,2
2021-03-01,2021-04-01,0.14659860730171204,0.15669269859790802,0.15251584337221136,0.0016014943967468586,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,March,3
2021-04-01,2021-05-01,0.15312834084033966,0.16514438390731812,0.1598703433506802,0.0030502840308816353,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,April,4
2021-05-01,2021-06-01,0.15366362035274506,0.16418464481830597,0.1584701441543384,0.002397060490384988,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,May,5
2021-06-01,2021-07-01,0.1450396478176117,0.15225666761398315,0.14820695408765605,0.0012209955714710264,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,June,6
2021-07-01,2021-08-01,0.1331988275051117,0.1406766176223755,0.13686971945083004,0.00176378139847092,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,July,7
2021-08-01,2021-09-01,0.14737701416015625,0.15381722152233124,0.15022280546166783,0.0012727126636242626,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,August,8
2021-09-01,2021-10-01,0.13158594071865082,0.13579711318016052,0.13400094568527718,0.0009545065412800691,65536,30979,NUTS_SL_01m_2024.shp,SI043,2021,September,9
2021-10-01,2021-11-01,0.12378533184528351,0.12967370450496674,0.12612299181010028,0.0014183980817315375,65536,36634,NUTS_SL_01m_2024.shp,SI043,2021,October,10
